Order Number,Order Date,Item Name,Quantity,Product Price,Total products
6971,2017-06-10 19:07:00,Bhindi Bhajee,1,5.95,3
6970,2017-06-10 18:55:00,Saag Paneer,1,5.95,5
6970,2017-06-10 18:55:00,King Prawn Puree,1,5.95,5
6969,2017-06-10 18:15:00,Mushroom Bhajee,1,5.95,6
6964,2017-06-10 17:13:00,Aloo Gobi,1,5.95,10
6962,2017-06-10 11:53:00,Saag Paneer,1,5.95,10
6634,2017-06-09 19:37:00,Saag Aloo,1,5.95,6
6633,2017-06-09 19:11:00,Tarka Dall,1,5.95,4
6305,2017-06-08 19:11:00,Mushroom Bhajee,1,5.95,7
6305,2017-06-08 19:11:00,Saag Paneer,1,5.95,7
6304,2017-06-08 18:46:00,Saag Paneer,1,5.95,8
6301,2017-06-08 18:01:00,Bombay Aloo,1,5.95,12
6298,2017-06-08 11:34:00,Baingan Hari Mirch,1,5.95,5
6298,2017-06-08 11:34:00,Bombay Aloo,1,5.95,5
6298,2017-06-08 11:34:00,Tarka Dall,1,5.95,5
6298,2017-06-08 11:34:00,Bhindi Bhajee,1,5.95,5
5949,2017-06-07 20:05:00,Bombay Aloo,1,5.95,15
5949,2017-06-07 20:05:00,Chana Masala,1,5.95,15
5949,2017-06-07 20:05:00,Aloo Gobi,1,5.95,15
5946,2017-06-07 19:28:00,Bombay Aloo,2,5.95,4
5647,2017-06-06 19:11:00,King Prawn Butterfly,2,5.95,6
5645,2017-06-06 18:34:00,COBRA (660ML),1,5.95,6
5354,2017-06-05 22:29:00,Bombay Aloo,1,5.95,5
5352,2017-06-05 20:01:00,Royal Paneer,1,5.95,3
5352,2017-06-05 20:01:00,Tarka Dall,1,5.95,3
5351,2017-06-05 20:01:00,Saag Paneer,1,5.95,7
5350,2017-06-05 20:01:00,Muttar Paneer,1,5.95,5
5350,2017-06-05 20:01:00,Chana Masala,1,5.95,5
5350,2017-06-05 20:01:00,Aloo Gobi,1,5.95,5
5348,2017-06-05 19:17:00,Aloo Gobi,1,5.95,13
5348,2017-06-05 19:17:00,Saag Aloo,1,5.95,13
5346,2017-06-05 18:52:00,Bombay Aloo,2,5.95,6
5346,2017-06-05 18:52:00,Mixed Starter,1,5.95,6
5345,2017-06-05 18:21:00,Mixed Starter,1,5.95,10
5345,2017-06-05 18:21:00,Tarka Dall,1,5.95,10
5345,2017-06-05 18:21:00,Chana Masala,1,5.95,10
5344,2017-06-05 18:12:00,Tandoori Fish,1,5.95,7
5344,2017-06-05 18:12:00,Bombay Aloo,1,5.95,7
5343,2017-06-05 17:25:00,Baingan Hari Mirch,1,5.95,7
5343,2017-06-05 17:25:00,Vegetable Mysore,1,5.95,7
5343,2017-06-05 17:25:00,Chana Masala,1,5.95,7
5343,2017-06-05 17:25:00,Dall Samba,1,5.95,7
6972,2017-06-10 19:42:00,Curry,1,7.95,13
6968,2017-06-10 18:13:00,Curry,1,7.95,4
6964,2017-06-10 17:13:00,Curry,1,7.95,10
6964,2017-06-10 17:13:00,Madras,1,7.95,10
6962,2017-06-10 11:53:00,Curry,2,7.95,10
6962,2017-06-10 11:53:00,Madras,1,7.95,10
6635,2017-06-09 20:21:00,Madras,1,7.95,4
5949,2017-06-07 20:05:00,Madras,1,7.95,15
5947,2017-06-07 19:37:00,Madras,1,7.95,9
5646,2017-06-06 18:57:00,Madras,1,7.95,6
5344,2017-06-05 18:12:00,Madras,1,7.95,7
7317,2017-06-11 18:53:00,Bhuna,1,8.95,4
7316,2017-06-11 19:00:00,Bhuna,1,8.95,8
7315,2017-06-11 18:30:00,Chicken Karahi,1,8.95,5
7315,2017-06-11 18:30:00,Paneer Tikka Masala,1,8.95,5
7313,2017-06-11 17:15:00,Chicken Tikka Masala,1,8.95,5
7312,2017-06-11 16:53:00,Chicken Tikka Pasanda,1,8.95,6
7312,2017-06-11 16:53:00,Pathia,1,8.95,6
7311,2017-06-11 11:50:00,Pathia,1,8.95,4
7310,2017-06-11 11:41:00,Pathia,1,8.95,3
6976,2017-06-10 22:31:00,Mushroom,1,8.95,6
6975,2017-06-10 21:24:00,Chicken Tikka Masala,1,8.95,9
6975,2017-06-10 21:24:00,Korma,1,8.95,9
6974,2017-06-10 20:53:00,Lamb Tikka Pasanda,1,8.95,12
6974,2017-06-10 20:53:00,Chicken Tikka Masala,1,8.95,12
6973,2017-06-10 19:52:00,Saag,1,8.95,7
6973,2017-06-10 19:52:00,Korma,1,8.95,7
6972,2017-06-10 19:42:00,Lamb Karahi,1,8.95,13
6967,2017-06-10 18:04:00,Korma,1,8.95,4
6967,2017-06-10 18:04:00,Bhuna,1,8.95,4
6966,2017-06-10 17:46:00,Korma,1,8.95,5
6966,2017-06-10 17:46:00,Chicken Tikka Masala,2,8.95,5
6965,2017-06-10 17:12:00,Chicken Tikka Masala,2,8.95,3
6963,2017-06-10 16:48:00,Korma,1,8.95,6
6963,2017-06-10 16:48:00,Rogon,1,8.95,6
6962,2017-06-10 11:53:00,Bhuna,1,8.95,10
6634,2017-06-09 19:37:00,Korma,1,8.95,6
6632,2017-06-09 19:02:00,Pathia,1,8.95,4
6304,2017-06-08 18:46:00,Chicken Tikka Masala,2,8.95,8
6303,2017-06-08 18:19:00,Chicken Tikka Masala,1,8.95,4
6302,2017-06-08 18:14:00,Tandoori Chicken (Main),1,8.95,6
6301,2017-06-08 18:01:00,Chicken Tikka (Main),1,8.95,12
6301,2017-06-08 18:01:00,Sheek Kebab (Main),1,8.95,12
6301,2017-06-08 18:01:00,Chicken Tikka Masala,1,8.95,12
6299,2017-06-08 12:56:00,Saag,2,8.95,3
5953,2017-06-07 20:48:00,Chicken Tikka Masala,1,8.95,5
5949,2017-06-07 20:05:00,Chicken Tikka Masala,1,8.95,15
5949,2017-06-07 20:05:00,Rogon,1,8.95,15
5947,2017-06-07 19:37:00,Chicken Tikka Masala,1,8.95,9
5947,2017-06-07 19:37:00,Korma,1,8.95,9
5946,2017-06-07 19:28:00,Korma,3,8.95,4
5944,2017-06-07 18:58:00,Lamb Tikka Masala,1,8.95,3
5944,2017-06-07 18:58:00,Chicken Tikka Masala,1,8.95,3
5647,2017-06-06 19:11:00,Chicken Tikka Masala,2,8.95,6
5646,2017-06-06 18:57:00,Tandoori Chicken (Main),1,8.95,6
5645,2017-06-06 18:34:00,Tandoori Chicken (Main),1,8.95,6
5645,2017-06-06 18:34:00,Korma,1,8.95,6
5644,2017-06-06 18:10:00,Dhansak,1,8.95,4
5644,2017-06-06 18:10:00,Korma,1,8.95,4
5355,2017-06-05 22:38:00,Korma,1,8.95,3
5353,2017-06-05 21:13:00,Chicken Tikka Masala,1,8.95,3
5349,2017-06-05 19:50:00,Chicken Tikka Masala,1,8.95,5
5348,2017-06-05 19:17:00,Chicken Tikka Chilli Masala,1,8.95,13
5348,2017-06-05 19:17:00,Chicken Tikka (Main),1,8.95,13
5347,2017-06-05 18:54:00,Bhuna,1,8.95,12
5347,2017-06-05 18:54:00,Dupiaza,1,8.95,12
5347,2017-06-05 18:54:00,Pathia,1,8.95,12
5347,2017-06-05 18:54:00,Chicken Tikka Masala,1,8.95,12
5346,2017-06-05 18:52:00,Dhansak,1,8.95,6
7316,2017-06-11 19:00:00,Chicken Tikka Karahi,1,9.95,8
7315,2017-06-11 18:30:00,Butter Chicken,1,9.95,5
7314,2017-06-11 17:27:00,Vegetable Balti,1,9.95,4
7313,2017-06-11 17:15:00,Butter Chicken,1,9.95,5
6976,2017-06-10 22:31:00,Chicken Shashlick,1,9.95,6
6970,2017-06-10 18:55:00,Lamb Tikka Karahi,1,9.95,5
6964,2017-06-10 17:13:00,Chicken Shashlick,1,9.95,10
6963,2017-06-10 16:48:00,Butter Chicken,1,9.95,6
6634,2017-06-09 19:37:00,Chicken Balti,1,9.95,6
6633,2017-06-09 19:11:00,Butter Chicken,2,9.95,4
6632,2017-06-09 19:02:00,Dhansak,1,9.95,4
6306,2017-06-08 21:16:00,Lamb Mysore,2,9.95,3
6305,2017-06-08 19:11:00,Butter Chicken,1,9.95,7
6301,2017-06-08 18:01:00,Chicken Balti,1,9.95,12
6300,2017-06-08 17:18:00,Paneer Tikka Karahi,1,9.95,4
6299,2017-06-08 12:56:00,Butter Chicken,2,9.95,3
5953,2017-06-07 20:48:00,Bhuna,1,9.95,5
5952,2017-06-07 20:46:00,Vegetable Biryani,1,9.95,3
5952,2017-06-07 20:46:00,Chicken Sylhet,1,9.95,3
5951,2017-06-07 20:26:00,Lamb Biryani,1,9.95,4
5950,2017-06-07 20:08:00,Lamb Biryani,1,9.95,4
5948,2017-06-07 20:01:00,Chicken Biryani,1,9.95,4
5647,2017-06-06 19:11:00,Butter Chicken,1,9.95,6
5354,2017-06-05 22:29:00,Chicken Shashlick,1,9.95,5
5354,2017-06-05 22:29:00,Chicken Hari Mirch,1,9.95,5
5352,2017-06-05 20:01:00,Lamb Rezala,1,9.95,3
5349,2017-06-05 19:50:00,Lamb Tikka Sizzler,1,9.95,5
5345,2017-06-05 18:21:00,Lal Mirch Chicken,1,9.95,10
7314,2017-06-11 17:27:00,Paneer Tikka Balti,1,10.95,4
6969,2017-06-10 18:15:00,Chicken Tikka Biryani,1,10.95,6
6962,2017-06-10 11:53:00,Prawn Biryani,1,10.95,10
6962,2017-06-10 11:53:00,Persian Chicken Biryani,1,10.95,10
7312,2017-06-11 16:53:00,Tandoori Mixed Grill,1,11.95,6
6965,2017-06-10 17:12:00,Tandoori Mixed Grill,1,11.95,3
6637,2017-06-09 20:31:00,Curry,1,11.95,3
6636,2017-06-09 20:29:00,Curry,1,11.95,3
7316,2017-06-11 19:00:00,King Prawn Biryani,1,12.95,8
7316,2017-06-11 19:00:00,Bhuna,1,12.95,8
6976,2017-06-10 22:31:00,King Prawn Shaslick,1,12.95,6
6968,2017-06-10 18:13:00,Dhansak,1,12.95,4
6962,2017-06-10 11:53:00,Bengal Fish Biryani,1,12.95,10
6307,2017-06-08 22:08:00,Hazary Lamb,1,12.95,3
5943,2017-06-07 18:57:00,Korma,1,12.95,6
5354,2017-06-05 22:29:00,King Prawn Shaslick,1,12.95,5
5351,2017-06-05 20:01:00,King Prawn Shaslick,1,12.95,7
5344,2017-06-05 18:12:00,Bengal Fish Biryani,1,12.95,7
5943,2017-06-07 18:57:00,House white wine 75cl,1,17.95,6
5645,2017-06-06 18:34:00,House white wine 75cl,1,17.95,6
5355,2017-06-05 22:38:00,House white wine 75cl,1,17.95,3
5749,2017-06-18 18:28:00,Onion Chutney,1,0.5,7
5749,2017-06-18 18:28:00,Lime Pickle,1,0.5,7
5743,2017-06-18 16:49:00,Mint Sauce,1,0.5,8
5741,2017-06-17 21:10:00,Mango Chutney,2,0.5,5
5736,2017-06-17 18:26:00,Mango Chutney,1,0.5,8
5733,2017-06-16 20:06:00,Mango Chutney,2,0.5,6
5729,2017-06-16 19:04:00,Mango Chutney,1,0.5,15
5729,2017-06-16 19:04:00,Lime Pickle,1,0.5,15
5729,2017-06-16 19:04:00,Red Sauce,1,0.5,15
5722,2017-06-15 18:21:00,Mango Chutney,2,0.5,9
5722,2017-06-15 18:21:00,Mint Sauce,1,0.5,9
5722,2017-06-15 18:21:00,Onion Chutney,1,0.5,9
5719,2017-06-14 21:48:00,Onion Chutney,1,0.5,6
5717,2017-06-14 19:37:00,Mango Chutney,1,0.5,7
5708,2017-06-13 19:21:00,Mango Chutney,1,0.5,6
5752,2017-06-18 19:37:00,Plain Papadum,2,0.8,7
5749,2017-06-18 18:28:00,Plain Papadum,1,0.8,7
5748,2017-06-18 18:24:00,Plain Papadum,1,0.8,4
5743,2017-06-18 16:49:00,Plain Papadum,5,0.8,8
5739,2017-06-17 18:50:00,Plain Papadum,4,0.8,9
5736,2017-06-17 18:26:00,Plain Papadum,8,0.8,8
5729,2017-06-16 19:04:00,Plain Papadum,5,0.8,15
5722,2017-06-15 18:21:00,Plain Papadum,6,0.8,9
5719,2017-06-14 21:48:00,Plain Papadum,2,0.8,6
5708,2017-06-13 19:21:00,Plain Papadum,1,0.8,6
5753,2017-06-18 19:51:00,Chapati,1,1.95,4
5719,2017-06-14 21:48:00,Chapati,1,1.95,6
5715,2017-06-14 18:52:00,Chapati,1,1.95,6
7659,2017-06-12 19:31:00,Plain Naan,1,2.6,7
7657,2017-06-12 18:20:00,Plain Naan,1,2.6,3
7656,2017-06-12 17:55:00,Plain Naan,2,2.6,4
5750,2017-06-18 18:49:00,Plain Naan,1,2.6,5
5746,2017-06-18 17:58:00,Plain Naan,2,2.6,7
5743,2017-06-18 16:49:00,Plain Naan,1,2.6,8
5739,2017-06-17 18:50:00,Plain Naan,1,2.6,9
5738,2017-06-17 18:45:00,Plain Naan,1,2.6,4
5737,2017-06-17 18:43:00,Plain Naan,2,2.6,9
5736,2017-06-17 18:26:00,Plain Naan,2,2.6,8
5729,2017-06-16 19:04:00,Plain Naan,2,2.6,15
5724,2017-06-15 19:30:00,Plain Naan,1,2.6,8
5714,2017-06-14 18:33:00,Tandoori Roti,1,2.6,6
5711,2017-06-13 21:34:00,Tandoori Roti,1,2.6,7
5710,2017-06-13 21:28:00,Tandoori Roti,1,2.6,5
5709,2017-06-13 19:39:00,Plain Naan,1,2.6,4
5707,2017-06-13 17:00:00,Tandoori Roti,1,2.6,4
7659,2017-06-12 19:31:00,Pilau Rice,2,2.95,7
7658,2017-06-12 19:27:00,Paratha,1,2.95,5
5750,2017-06-18 18:49:00,Plain Rice,1,2.95,5
5749,2017-06-18 18:28:00,Peshwari Naan,1,2.95,7
5749,2017-06-18 18:28:00,Pilau Rice,1,2.95,7
5746,2017-06-18 17:58:00,Plain Rice,1,2.95,7
5746,2017-06-18 17:58:00,Pilau Rice,1,2.95,7
5746,2017-06-18 17:58:00,Garlic Naan,1,2.95,7
5745,2017-06-18 17:24:00,Peshwari Naan,1,2.95,4
5743,2017-06-18 16:49:00,Pilau Rice,2,2.95,8
5743,2017-06-18 16:49:00,Garlic Naan,1,2.95,8
5739,2017-06-17 18:50:00,Garlic Naan,1,2.95,9
5739,2017-06-17 18:50:00,Pilau Rice,2,2.95,9
5737,2017-06-17 18:43:00,Garlic Naan,1,2.95,9
5737,2017-06-17 18:43:00,Plain Rice,1,2.95,9
5736,2017-06-17 18:26:00,Pilau Rice,2,2.95,8
5735,2017-06-17 17:35:00,Peshwari Naan,1,2.95,5
5734,2017-06-17 17:31:00,Garlic Naan,1,2.95,5
5733,2017-06-16 20:06:00,Pilau Rice,1,2.95,6
5733,2017-06-16 20:06:00,Garlic Naan,1,2.95,6
5731,2017-06-16 19:19:00,Peshwari Naan,1,2.95,5
5731,2017-06-16 19:19:00,Pilau Rice,1,2.95,5
5730,2017-06-16 19:09:00,Pilau Rice,1,2.95,5
5730,2017-06-16 19:09:00,Peshwari Naan,1,2.95,5
5729,2017-06-16 19:04:00,Pilau Rice,3,2.95,15
5729,2017-06-16 19:04:00,Garlic Naan,1,2.95,15
5728,2017-06-16 18:19:00,Garlic Naan,2,2.95,5
5728,2017-06-16 18:19:00,Plain Rice,2,2.95,5
5727,2017-06-16 17:40:00,Garlic Naan,1,2.95,5
5725,2017-06-15 20:31:00,Peshwari Naan,2,2.95,3
5725,2017-06-15 20:31:00,Keema Naan,1,2.95,3
5724,2017-06-15 19:30:00,Peshwari Naan,1,2.95,8
5724,2017-06-15 19:30:00,Pilau Rice,1,2.95,8
5724,2017-06-15 19:30:00,Plain Rice,1,2.95,8
5723,2017-06-15 18:52:00,Keema Naan,1,2.95,7
5722,2017-06-15 18:21:00,Garlic Naan,1,2.95,9
5722,2017-06-15 18:21:00,Coke 1.5 ltr,1,2.95,9
5721,2017-06-15 16:45:00,Keema Naan,2,2.95,3
5719,2017-06-14 21:48:00,Plain Rice,1,2.95,6
5719,2017-06-14 21:48:00,Garlic Naan,1,2.95,6
5717,2017-06-14 19:37:00,Raitha,1,2.95,7
5717,2017-06-14 19:37:00,Peshwari Naan,1,2.95,7
5716,2017-06-14 19:06:00,Plain Rice,2,2.95,4
5716,2017-06-14 19:06:00,Garlic Naan,2,2.95,4
5715,2017-06-14 18:52:00,Plain Rice,1,2.95,6
5715,2017-06-14 18:52:00,Peshwari Naan,1,2.95,6
5714,2017-06-14 18:33:00,Pilau Rice,1,2.95,6
5711,2017-06-13 21:34:00,Paratha,1,2.95,7
5711,2017-06-13 21:34:00,Garlic Naan,1,2.95,7
5710,2017-06-13 21:28:00,Plain Rice,1,2.95,5
5708,2017-06-13 19:21:00,Plain Rice,1,2.95,6
5706,2017-06-13 11:36:00,Garlic Naan,1,2.95,6
5706,2017-06-13 11:36:00,Green Salad,2,2.95,6
7659,2017-06-12 19:31:00,Vindaloo Sauce,1,3.95,7
7656,2017-06-12 17:55:00,Egg Rice,1,3.95,4
5752,2017-06-18 19:37:00,Egg Rice,1,3.95,7
5751,2017-06-18 19:11:00,Saag Rice,1,3.95,4
5748,2017-06-18 18:24:00,Saag Rice,1,3.95,4
5746,2017-06-18 17:58:00,Onion Bhajee,2,3.95,7
5745,2017-06-18 17:24:00,Onion Bhajee,1,3.95,4
5745,2017-06-18 17:24:00,Special Fried Rice,1,3.95,4
5744,2017-06-18 17:12:00,Egg Rice,1,3.95,4
5744,2017-06-18 17:12:00,Vegetable Rice,1,3.95,4
5740,2017-06-17 21:03:00,Stuffed Paratha,1,3.95,4
5740,2017-06-17 21:03:00,Mushroom Rice,1,3.95,4
5739,2017-06-17 18:50:00,Masala Sauce,1,3.95,9
5738,2017-06-17 18:45:00,Korma Sauce,1,3.95,4
5737,2017-06-17 18:43:00,Mushroom Rice,1,3.95,9
5736,2017-06-17 18:26:00,Onion Bhajee,1,3.95,8
5735,2017-06-17 17:35:00,Onion Bhajee,1,3.95,5
5735,2017-06-17 17:35:00,Vegetable Rice,1,3.95,5
5734,2017-06-17 17:31:00,Mushroom Rice,1,3.95,5
5728,2017-06-16 18:19:00,Meat Samosa,1,3.95,5
5724,2017-06-15 19:30:00,Onion Bhajee,1,3.95,8
5723,2017-06-15 18:52:00,Meat Samosa,1,3.95,7
5723,2017-06-15 18:52:00,Egg Rice,1,3.95,7
5723,2017-06-15 18:52:00,Keema Rice,1,3.95,7
5722,2017-06-15 18:21:00,Keema Rice,1,3.95,9
5721,2017-06-15 16:45:00,Stuffed Paratha,2,3.95,3
5717,2017-06-14 19:37:00,French Fries,1,3.95,7
5717,2017-06-14 19:37:00,Masala Sauce,1,3.95,7
5710,2017-06-13 21:28:00,COBRA (330ML),1,3.95,5
5709,2017-06-13 19:39:00,Meat Samosa,1,3.95,4
5708,2017-06-13 19:21:00,Meat Samosa,1,3.95,6
5707,2017-06-13 17:00:00,Egg Rice,1,3.95,4
5706,2017-06-13 11:36:00,Vindaloo Sauce,1,3.95,6
5706,2017-06-13 11:36:00,Keema Rice,1,3.95,6
5752,2017-06-18 19:37:00,Chicken Tikka,1,4.95,7
5750,2017-06-18 18:49:00,Prawn Puree,1,4.95,5
5747,2017-06-18 18:21:00,Prawn Puree,1,4.95,6
5742,2017-06-18 12:53:00,Prawn Puree,1,4.95,3
5738,2017-06-17 18:45:00,Chicken Tikka,1,4.95,4
5737,2017-06-17 18:43:00,Chicken Tikka,1,4.95,9
5723,2017-06-15 18:52:00,Sheek Kebab,1,4.95,7
5718,2017-06-14 20:46:00,Chicken Tikka,1,4.95,3
5709,2017-06-13 19:39:00,Chicken Tikka,1,4.95,4
7659,2017-06-12 19:31:00,Mushroom Bhajee,1,5.95,7
7659,2017-06-12 19:31:00,Aloo Gobi,1,5.95,7
7658,2017-06-12 19:27:00,Tarka Dall,1,5.95,5
5753,2017-06-18 19:51:00,Tandoori Fish,1,5.95,4
5753,2017-06-18 19:51:00,King Prawn Butterfly,1,5.95,4
5752,2017-06-18 19:37:00,King Prawn Puree,1,5.95,7
5751,2017-06-18 19:11:00,Aloo Gobi,1,5.95,4
5751,2017-06-18 19:11:00,Chana Masala,1,5.95,4
5750,2017-06-18 18:49:00,Saag Bhajee,1,5.95,5
5748,2017-06-18 18:24:00,Chicken Pakora,1,5.95,4
5747,2017-06-18 18:21:00,King Prawn Butterfly,1,5.95,6
5747,2017-06-18 18:21:00,Mushroom Bhajee,1,5.95,6
5747,2017-06-18 18:21:00,Cauliflower Bhajee,1,5.95,6
5743,2017-06-18 16:49:00,Saag Aloo,1,5.95,8
5741,2017-06-17 21:10:00,Cauliflower Bhajee,1,5.95,5
5739,2017-06-17 18:50:00,Bombay Aloo,2,5.95,9
5739,2017-06-17 18:50:00,Saag Paneer,1,5.95,9
5737,2017-06-17 18:43:00,Tandoori Fish,1,5.95,9
5736,2017-06-17 18:26:00,Mixed Starter,1,5.95,8
5734,2017-06-17 17:31:00,Saag Aloo,1,5.95,5
5733,2017-06-16 20:06:00,Bombay Aloo,1,5.95,6
5731,2017-06-16 19:19:00,Saag Aloo,1,5.95,5
5730,2017-06-16 19:09:00,Saag Aloo,1,5.95,5
5729,2017-06-16 19:04:00,Saag Aloo,2,5.95,15
5727,2017-06-16 17:40:00,Bombay Aloo,1,5.95,5
5727,2017-06-16 17:40:00,Muttar Paneer,1,5.95,5
5724,2017-06-15 19:30:00,Tarka Dall,1,5.95,8
5722,2017-06-15 18:21:00,Bombay Aloo,1,5.95,9
5720,2017-06-15 12:50:00,Bhindi Bhajee,1,5.95,2
5718,2017-06-14 20:46:00,Saag Dall,1,5.95,3
5716,2017-06-14 19:06:00,Bombay Aloo,1,5.95,4
5715,2017-06-14 18:52:00,Muttar Paneer,1,5.95,6
5715,2017-06-14 18:52:00,Aloo Methi,1,5.95,6
5715,2017-06-14 18:52:00,Cauliflower Bhajee,1,5.95,6
5714,2017-06-14 18:33:00,King Prawn Puree,1,5.95,6
5714,2017-06-14 18:33:00,Royal Paneer,1,5.95,6
5714,2017-06-14 18:33:00,Baingan Hari Mirch,1,5.95,6
5712,2017-06-13 22:16:00,Bombay Aloo,1,5.95,4
5711,2017-06-13 21:34:00,Saag Paneer,1,5.95,7
5711,2017-06-13 21:34:00,Saag Aloo,1,5.95,7
5711,2017-06-13 21:34:00,Saag Dall,1,5.95,7
5711,2017-06-13 21:34:00,Bhindi Bhajee,1,5.95,7
5710,2017-06-13 21:28:00,Mushroom Bhajee,1,5.95,5
5710,2017-06-13 21:28:00,Tarka Dall,1,5.95,5
5707,2017-06-13 17:00:00,Saag Aloo,1,5.95,4
7659,2017-06-12 19:31:00,Vindaloo,2,7.95,7
5745,2017-06-18 17:24:00,Curry,1,7.95,4
5724,2017-06-15 19:30:00,Madras,1,7.95,8
5721,2017-06-15 16:45:00,Vindaloo,2,7.95,3
5719,2017-06-14 21:48:00,Vindaloo,1,7.95,6
5708,2017-06-13 19:21:00,Madras,1,7.95,6
7658,2017-06-12 19:27:00,Tandoori Chicken (Main),1,8.95,5
7658,2017-06-12 19:27:00,Rogon,1,8.95,5
7657,2017-06-12 18:20:00,Korma,1,8.95,3
7656,2017-06-12 17:55:00,Korma,1,8.95,4
5753,2017-06-18 19:51:00,Chicken Tikka (Main),1,8.95,4
5752,2017-06-18 19:37:00,Chicken Tikka Masala,1,8.95,7
5750,2017-06-18 18:49:00,Bhuna,1,8.95,5
5746,2017-06-18 17:58:00,Dupiaza,2,8.95,7
5746,2017-06-18 17:58:00,Korma,1,8.95,7
5744,2017-06-18 17:12:00,Korma,1,8.95,4
5744,2017-06-18 17:12:00,Saag,1,8.95,4
5743,2017-06-18 16:49:00,Korma,1,8.95,8
5743,2017-06-18 16:49:00,Chicken Tikka Pasanda,1,8.95,8
5741,2017-06-17 21:10:00,Tandoori Chicken (Main),2,8.95,5
5740,2017-06-17 21:03:00,Chicken Tikka Masala,1,8.95,4
5740,2017-06-17 21:03:00,Lamb Tikka Masala,1,8.95,4
5739,2017-06-17 18:50:00,Chicken Tikka Masala,1,8.95,9
5739,2017-06-17 18:50:00,Dhansak,1,8.95,9
5738,2017-06-17 18:45:00,Korma,1,8.95,4
5737,2017-06-17 18:43:00,Korma,1,8.95,9
5737,2017-06-17 18:43:00,Saag,1,8.95,9
5737,2017-06-17 18:43:00,Chicken Tikka Masala,1,8.95,9
5736,2017-06-17 18:26:00,Chicken Tikka Masala,2,8.95,8
5736,2017-06-17 18:26:00,Korma,1,8.95,8
5735,2017-06-17 17:35:00,Dhansak,1,8.95,5
5732,2017-06-16 19:56:00,Tandoori Chicken (Main),1,8.95,2
5731,2017-06-16 19:19:00,Chicken Tikka Chilli Masala,1,8.95,5
5731,2017-06-16 19:19:00,Bhuna,1,8.95,5
5730,2017-06-16 19:09:00,Chicken Tikka Chilli Masala,1,8.95,5
5730,2017-06-16 19:09:00,Bhuna,1,8.95,5
5729,2017-06-16 19:04:00,Chicken Tikka Masala,1,8.95,15
5729,2017-06-16 19:04:00,Chicken Tikka (Main),1,8.95,15
5729,2017-06-16 19:04:00,Dupiaza,1,8.95,15
5728,2017-06-16 18:19:00,Chicken Tikka Masala,1,8.95,5
5728,2017-06-16 18:19:00,Chicken Tikka Jalfrezi,1,8.95,5
5727,2017-06-16 17:40:00,Korma,1,8.95,5
5724,2017-06-15 19:30:00,Chicken Tikka Masala,1,8.95,8
5723,2017-06-15 18:52:00,Saag,1,8.95,7
5723,2017-06-15 18:52:00,Chicken Tikka Pasanda,1,8.95,7
5722,2017-06-15 18:21:00,Korma,2,8.95,9
5720,2017-06-15 12:50:00,Chicken Tikka (Main),2,8.95,2
5717,2017-06-14 19:37:00,Chicken Tikka (Main),1,8.95,7
5717,2017-06-14 19:37:00,Korma,1,8.95,7
5716,2017-06-14 19:06:00,Korma,3,8.95,4
5709,2017-06-13 19:39:00,Rogon,1,8.95,4
5708,2017-06-13 19:21:00,Chicken Tikka Masala,1,8.95,6
5707,2017-06-13 17:00:00,Lamb Tikka Chilli Masala,1,8.95,4
7659,2017-06-12 19:31:00,Chicken Biryani,1,9.95,7
7657,2017-06-12 18:20:00,Chicken Biryani,2,9.95,3
7656,2017-06-12 17:55:00,Lamb Roshni,1,9.95,4
5752,2017-06-18 19:37:00,Butter Chicken,1,9.95,7
5751,2017-06-18 19:11:00,Vegetable Biryani,1,9.95,4
5749,2017-06-18 18:28:00,Paneer Tikka Sizzler,1,9.95,7
5748,2017-06-18 18:24:00,Butter Chicken,1,9.95,4
5747,2017-06-18 18:21:00,Prawn Karahi,1,9.95,6
5742,2017-06-18 12:53:00,Chicken Biryani,1,9.95,3
5742,2017-06-18 12:53:00,Lamb Biryani,1,9.95,3
5734,2017-06-17 17:31:00,Butter Chicken,1,9.95,5
5733,2017-06-16 20:06:00,Lamb Haryali,1,9.95,6
5733,2017-06-16 20:06:00,Lamb Shashlick,1,9.95,6
5729,2017-06-16 19:04:00,Butter Chicken,2,9.95,15
5729,2017-06-16 19:04:00,Lal Mirch Lamb,1,9.95,15
5729,2017-06-16 19:04:00,Chicken Shashlick,1,9.95,15
5725,2017-06-15 20:31:00,Butter Chicken,3,9.95,3
5712,2017-06-13 22:16:00,Chicken Shashlick,1,9.95,4
5712,2017-06-13 22:16:00,Lal Mirch Chicken,1,9.95,4
7658,2017-06-12 19:27:00,Prawn Balti,1,10.95,5
5732,2017-06-16 19:56:00,Lamb Tikka Biryani,1,10.95,2
5727,2017-06-16 17:40:00,Chicken Tikka Biryani,1,10.95,5
5718,2017-06-14 20:46:00,Lamb Tikka Biryani,1,10.95,3
5749,2017-06-18 18:28:00,Tandoori Mixed Grill,1,11.95,7
5741,2017-06-17 21:10:00,Tandoori Mixed Grill,1,11.95,5
5713,2017-06-13 22:45:00,Tandoori Mixed Grill,1,11.95,2
5706,2017-06-13 11:36:00,Tandoori Mixed Grill,2,11.95,6
5741,2017-06-17 21:10:00,Bengal King Prawn,2,12.95,5
5735,2017-06-17 17:35:00,Bhuna,1,12.95,5
5734,2017-06-17 17:31:00,Tandoori King Prawn Masala,1,12.95,5
